Duration,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Engagement_Score,Month,DayOfWeek,Num_Channels,Campaign_Type_Influencer,Campaign_Type_Paid Ads,Campaign_Type_SEO,Campaign_Type_Social Media,Target_Audience_Premium Shoppers,Target_Audience_Tier 2 City Customers,Target_Audience_Working Women,Target_Audience_Youth,Language_English,Language_Hindi,Language_Tamil,Customer_Segment_Premium Shoppers,Customer_Segment_Tier 2 City Customers,Customer_Segment_Working Women,Customer_Segment_Youth
27,19020,1802,809,637,148421,117.07,0.99,17.08,5,2,2,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
22,28963,1238,726,252,154980,676.19,-0.09,7.65,4,3,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
17,53919,6213,2188,1436,491112,133.95,1.55,18.24,4,1,2,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
6,20279,2823,1408,770,271040,152.53,1.31,24.66,2,0,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
5,68612,5118,2096,859,356485,206.56,1.01,11.77,3,5,3,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
20,66344,3183,770,532,249508,235.23,0.99,6.76,1,3,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
20,69411,8793,2066,1216,955776,183.41,3.29,17.4,1,2,1,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
26,70062,7939,3629,1747,1214165,85.58,7.12,19.0,1,2,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
5,60303,5852,1387,690,285660,341.85,0.21,13.15,6,2,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
30,85838,7226,2725,1525,483425,176.52,0.8,13.37,3,1,3,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
5,99890,13929,7930,3090,1687140,57.44,8.51,24.98,9,5,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
8,84490,12486,3541,1854,1014138,62.44,7.76,21.16,2,0,3,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
25,81547,4029,1280,547,170664,470.8,-0.34,7.18,10,4,3,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
12,73536,5819,1734,1090,697600,104.88,5.1,11.75,8,4,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
26,35327,1068,504,226,133566,690.6,-0.14,5.09,4,5,2,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
20,69099,1492,346,124,62000,1648.76,-0.7,2.84,7,6,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
26,70825,3504,765,275,98725,223.28,0.61,6.42,8,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
8,49702,5091,2694,1059,285930,130.01,1.08,17.79,1,5,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
6,20392,2196,878,386,125836,671.67,-0.51,16.97,12,4,2,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
6,13620,967,444,338,231530,344.93,0.99,12.84,4,1,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
5,83905,3429,1180,362,247608,232.42,1.94,5.92,6,2,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
30,48981,4494,1722,1250,706250,223.17,1.53,15.24,11,6,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
13,77531,6708,1628,1049,590587,52.93,9.64,12.1,4,0,2,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
29,71190,9202,2210,1554,629370,97.5,3.15,18.21,11,6,2,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False
15,98768,13524,4837,3859,1176995,53.93,4.66,22.5,10,1,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
27,60971,2914,1230,873,385866,262.4,0.68,8.23,7,0,3,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
12,12426,1325,619,342,160398,411.82,0.14,18.4,8,2,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
10,99079,5791,2445,1309,492184,71.0,4.3,9.63,7,3,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
19,68302,6852,1677,1277,994783,54.3,13.35,14.36,5,1,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
29,41808,4898,1762,690,527850,256.28,1.99,17.58,2,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
16,78496,10537,4386,3464,2133824,75.3,7.18,23.42,4,3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
9,10693,993,371,207,128754,1086.96,-0.43,14.69,2,1,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
5,11268,1649,943,678,448836,190.36,2.48,29.02,3,1,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
26,39853,1278,478,358,105968,480.09,-0.38,5.3,2,5,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
13,69875,7671,3123,1287,337194,175.94,0.49,17.29,2,5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11,56518,5074,1888,1364,1077560,58.77,12.44,14.73,9,3,2,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
24,70179,3626,1792,1400,708400,212.06,1.39,9.72,12,3,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5,46171,5734,3411,2414,1641520,50.09,12.57,25.04,11,5,3,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
14,11625,1184,486,219,111909,964.73,-0.47,16.25,2,6,3,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
26,34837,3967,1645,549,404613,181.98,3.05,17.69,9,1,3,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
28,97986,14472,3744,2540,1049020,34.03,11.14,21.18,2,1,3,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
20,19074,822,408,164,75932,1477.95,-0.69,7.31,9,1,2,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
27,60359,7407,3193,1384,941120,74.83,8.09,19.85,11,4,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
27,51568,5397,3222,2500,1137500,58.0,6.84,21.56,3,1,1,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
12,39847,5194,2429,1007,597151,142.35,3.17,21.66,4,1,3,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
16,60025,7069,1811,1189,643249,173.07,2.13,16.77,3,1,2,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
10,14795,999,522,331,220115,441.12,0.51,12.52,8,6,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
5,15281,2289,1328,779,239932,324.1,-0.05,28.77,2,5,3,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
9,68844,3472,1891,1299,700161,176.54,2.05,9.68,12,3,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
24,13049,1770,784,590,281430,225.85,1.11,24.09,9,4,2,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
19,54016,2117,1205,874,191406,142.02,0.54,7.77,8,6,2,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
6,91408,8431,5025,2523,835113,89.94,2.68,17.48,11,4,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
10,74263,2133,519,261,187920,943.14,-0.24,3.92,8,2,2,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
29,25217,1353,293,224,73472,670.72,-0.51,7.42,9,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,26586,3898,1519,617,203610,389.79,-0.15,22.7,12,0,2,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
24,10242,418,90,54,34614,4066.56,-0.84,5.49,8,4,2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
20,30194,3442,968,769,543683,211.58,2.34,17.15,3,1,3,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
18,79828,1766,665,260,75660,745.29,-0.61,3.37,3,5,2,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
16,62156,6758,3438,2043,1356552,128.22,4.18,19.69,1,4,2,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
29,28526,2632,1235,781,560758,341.55,1.1,16.29,2,5,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
15,17669,849,447,190,84930,414.18,0.08,8.41,8,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
30,91504,7895,1580,795,252810,249.44,0.27,11.22,7,0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
19,51743,1166,331,102,76806,1823.35,-0.59,3.09,12,5,3,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
21,79246,2544,759,335,240195,575.46,0.25,4.59,2,4,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
24,61008,5548,2710,1628,1177044,108.6,5.66,16.2,4,1,1,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
7,17263,1153,562,269,88770,840.04,-0.61,11.49,1,6,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25,19724,1634,906,347,74258,733.51,-0.71,14.64,11,5,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
16,23235,1754,989,318,167904,200.49,1.63,13.17,9,0,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
27,33366,2447,917,424,230656,417.98,0.3,11.35,3,3,3,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
29,76022,7120,1625,941,549544,200.95,1.91,12.74,3,5,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8,96803,7197,2281,1504,615136,99.41,3.11,11.34,8,2,3,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
21,53829,5805,2435,994,314104,194.87,0.62,17.15,10,1,3,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
10,62553,4417,2589,1702,452732,73.77,2.61,13.92,11,5,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
12,30983,3117,1631,1153,484260,178.1,1.36,19.05,6,5,1,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False
22,44411,2908,863,510,258060,177.41,1.85,9.64,5,6,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
29,12673,538,181,136,73848,1963.7,-0.72,6.75,12,4,2,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
19,17744,1655,551,169,38025,792.07,-0.72,13.38,8,3,3,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
8,74942,11081,3175,2283,1422309,35.1,16.75,22.07,3,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
22,91977,8597,3154,1252,449468,154.55,1.32,14.14,7,2,1,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
27,98197,10759,3999,2229,508212,122.77,0.86,17.3,1,6,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
27,48347,4189,1090,418,276716,365.42,0.81,11.78,11,6,2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
19,86827,12180,6954,4950,3222450,45.85,13.2,27.74,1,1,3,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
29,53195,4365,1920,1268,964948,86.43,7.8,14.2,9,2,3,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
9,87387,6042,1234,484,278300,372.3,0.54,8.88,5,3,3,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
15,89314,5195,2741,971,453457,154.81,2.02,9.97,2,3,2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
27,64106,4207,2424,1363,681500,193.14,1.59,12.47,1,2,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
7,32795,2876,1472,582,371316,344.51,0.85,15.03,12,6,2,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
18,83671,4528,2645,1701,484785,117.86,1.42,10.61,7,1,3,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
27,14950,852,176,87,21663,1747.07,-0.86,7.46,9,4,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
22,14759,1226,485,327,210261,657.91,-0.02,13.81,8,0,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
6,18635,1744,372,204,105672,821.59,-0.37,12.45,4,2,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
12,70098,1872,605,386,127380,447.39,-0.26,4.08,8,5,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
13,26240,616,247,89,66839,2195.64,-0.66,3.63,11,1,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
26,13140,694,382,246,143418,341.31,0.71,10.06,4,3,3,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
22,70800,1943,1062,718,221862,316.86,-0.02,5.26,7,6,1,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
6,19068,2295,994,572,315744,391.42,0.41,20.25,5,2,2,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
17,44146,5620,2332,901,555917,286.92,1.15,20.05,12,0,1,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
15,84102,10881,3572,1577,1129132,85.23,7.4,19.06,3,5,2,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
12,37250,5069,1312,1012,565708,274.21,1.04,19.85,3,3,3,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
13,32858,2805,1343,580,215180,404.19,-0.08,14.39,12,4,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
15,20461,1658,738,385,179025,320.32,0.45,13.59,12,0,2,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
18,73617,10996,5733,4409,2438177,29.35,17.84,28.71,9,2,1,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
29,68178,1763,646,232,124352,607.73,-0.12,3.87,11,3,1,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
12,50246,1406,357,271,75067,906.08,-0.69,4.05,10,0,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20,70818,5445,2196,1029,490833,217.85,1.19,12.24,1,3,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
17,83557,6088,2209,760,343520,73.06,5.19,10.84,12,0,1,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
14,45563,6666,2004,1144,289432,63.85,2.96,21.54,9,6,2,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False
25,60115,8510,5051,3441,2102451,31.23,18.57,28.28,1,1,1,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
18,98345,13012,3754,2735,1107675,101.02,3.01,19.83,8,3,3,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
22,78026,3348,865,338,218010,420.04,0.54,5.83,1,2,2,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
5,63288,8130,2662,1826,474760,103.19,1.52,19.94,1,0,3,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
13,87924,12062,6599,2333,1777746,56.84,12.41,23.88,3,4,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
22,70869,9306,3045,1790,948700,104.31,4.08,19.95,1,4,2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
26,70888,2621,1135,359,79698,217.36,0.02,5.8,8,3,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
18,47116,1169,405,126,38052,1249.73,-0.76,3.61,1,6,2,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
27,21855,1041,388,264,181632,862.67,-0.2,7.75,11,4,1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
27,61670,2029,774,341,139128,712.95,-0.43,5.1,2,3,2,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
17,40368,4595,1421,549,188856,362.41,-0.05,16.26,1,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
22,78088,10573,5976,4707,1901628,20.83,18.39,27.22,9,0,2,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
14,36507,1175,497,149,118753,1425.21,-0.44,4.99,3,0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
29,31777,3227,1348,749,300349,282.63,0.42,16.75,9,0,2,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
28,38131,4634,1883,707,432684,198.33,2.09,18.95,12,3,1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
15,14154,1095,528,299,162058,167.54,2.24,13.58,10,3,2,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
23,91381,13491,7850,5910,4326120,50.76,13.42,29.82,10,4,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
7,36525,3220,1790,1034,384648,189.68,0.96,16.55,10,1,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
17,36912,2243,737,290,118030,911.55,-0.55,8.86,8,0,1,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
7,66988,2247,784,582,229890,130.3,2.03,5.39,6,4,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
7,21167,974,499,311,205882,934.98,-0.29,8.43,7,5,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
28,16365,1862,967,557,428890,346.91,1.22,20.69,10,1,3,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
15,58179,5051,2255,1455,590730,131.35,2.09,15.06,7,2,2,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
17,39655,5690,2666,2092,499988,62.88,2.8,26.35,1,5,3,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
23,56353,7192,2893,1625,1007500,150.39,3.12,20.78,5,5,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
12,81703,1745,378,185,49025,449.46,-0.41,2.82,8,4,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
15,66438,2626,797,512,102400,225.18,-0.11,5.92,6,0,2,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
12,23028,1857,447,349,248488,623.57,0.14,11.52,3,6,3,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
8,55102,6546,3467,1868,1184312,94.16,5.73,21.56,5,2,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
28,82067,2454,1181,686,280574,201.52,1.03,5.27,5,5,2,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
29,99892,2580,1198,800,166400,296.21,-0.3,4.58,3,5,2,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
5,75352,11094,5924,3012,2376468,54.58,13.45,26.58,9,1,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
30,74615,2816,1229,801,478998,151.7,2.94,6.49,12,3,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
10,41094,3411,986,426,213000,160.03,2.12,11.74,9,5,1,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
26,40748,4351,1275,732,301584,287.23,0.43,15.6,2,0,2,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
19,67607,5627,3155,1328,438240,139.11,1.37,14.95,11,5,2,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
8,27791,2463,520,272,84320,908.11,-0.66,11.71,8,4,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
12,26215,1691,642,322,254702,627.42,0.26,10.13,9,0,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5,55958,6262,1352,683,341500,361.0,0.39,14.83,9,5,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
30,10822,857,439,289,95659,908.73,-0.64,14.65,4,2,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
9,89821,4022,1001,731,157165,295.9,-0.27,6.41,7,6,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
10,38007,2448,1337,549,140544,474.64,-0.46,11.4,7,5,1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
29,73646,9527,3594,2140,603480,97.97,1.88,20.72,4,6,3,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
24,92164,8436,2214,1596,960792,45.28,12.29,13.29,11,4,2,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
19,69495,4703,2399,1533,818622,103.69,4.15,12.43,5,2,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
29,23463,2722,1498,637,259259,400.46,0.02,20.7,9,3,3,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
8,87586,10399,5564,1825,1029300,85.06,5.63,20.31,8,2,1,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
13,62826,4485,1550,586,332262,387.39,0.46,10.54,2,5,3,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
7,27170,3419,1879,1123,710859,215.68,1.93,23.63,11,6,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
8,28721,1120,327,103,63139,1226.41,-0.5,5.4,11,1,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
26,51446,6831,2823,2132,1038284,92.06,4.29,22.91,3,6,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
22,15085,1893,657,398,104276,654.58,-0.6,19.54,10,2,2,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
26,53250,4538,1076,440,185240,132.61,2.17,11.37,1,5,3,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
15,34382,3061,1700,558,129456,473.23,-0.51,15.47,11,4,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
18,47671,6473,3475,2622,1751496,113.88,4.87,26.37,10,6,3,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
25,16853,1288,692,262,176326,496.16,0.36,13.3,12,0,2,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
28,90956,11035,3426,2204,1646388,82.39,8.07,18.32,4,5,2,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
19,48294,5980,2544,1391,866593,204.43,2.05,20.53,1,3,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
22,66077,3274,987,358,222318,523.48,0.19,6.99,5,2,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
7,25706,1688,481,183,123159,1268.04,-0.47,9.15,9,0,3,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
14,20379,466,224,110,78870,2156.66,-0.67,3.93,3,2,2,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
12,73820,1536,832,301,235081,317.96,1.46,3.62,4,6,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5,37811,3590,1051,392,112896,439.64,-0.34,13.31,11,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
13,91704,3879,956,682,336226,258.12,0.91,6.02,4,2,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
21,72220,2691,1077,645,220590,337.02,0.01,6.11,4,0,3,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
19,28383,1569,938,590,287920,204.02,1.39,10.91,9,3,2,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
5,95515,4100,1283,915,235155,231.48,0.11,6.59,4,1,3,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
30,54775,7159,2329,883,423840,318.04,0.51,18.93,11,5,3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
22,55524,6001,1419,1134,681534,60.86,8.88,15.41,5,1,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
24,71207,3131,980,417,314001,126.04,4.97,6.36,11,1,3,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
6,36899,829,381,209,54340,1101.23,-0.76,3.85,6,0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
21,61438,6466,3719,1951,975500,65.88,6.59,19.75,7,3,3,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
24,72276,6748,1803,906,639636,226.04,2.12,13.08,1,1,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
12,51701,2400,1390,974,306810,176.7,0.78,9.21,1,6,1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
7,68501,2125,692,526,127292,206.93,0.17,4.88,11,4,2,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
5,60675,8140,2897,2215,1100855,43.41,10.45,21.84,10,2,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
30,11366,485,201,66,26928,4301.36,-0.91,6.62,10,5,1,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
14,78267,4878,2707,2077,1580597,74.46,9.22,12.34,4,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,80555,9298,3184,2450,1683150,102.1,5.73,18.54,1,2,2,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
12,39424,3878,1856,626,190930,299.53,0.02,16.13,2,3,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
28,22425,2946,1323,953,536539,83.98,5.7,23.29,10,2,3,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
22,79372,8277,2384,1624,841232,110.59,3.68,15.48,10,0,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9,21369,617,253,143,96239,1955.22,-0.66,4.74,12,6,2,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
25,78406,8280,4177,2918,1747882,95.39,5.28,19.61,3,4,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
17,94802,6098,1487,646,502588,317.53,1.45,8.68,10,6,3,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
28,60134,5159,2730,1759,1393128,169.63,3.67,16.04,4,6,2,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
27,92818,6944,3802,2762,1977592,83.73,7.55,14.55,1,6,3,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
6,69595,8472,2454,1626,1084542,138.81,3.81,18.04,1,3,3,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
7,13143,621,248,168,37128,1038.85,-0.79,7.89,4,3,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
26,75041,2363,989,470,114680,477.87,-0.49,5.09,5,6,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
30,30738,1024,312,212,73140,1244.59,-0.72,5.04,7,0,1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
22,80274,9626,2877,2015,719355,100.1,2.57,18.09,2,6,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
17,43822,4578,2593,1604,930320,122.26,3.74,20.02,9,5,1,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
15,12518,330,133,73,53290,1618.23,-0.55,4.28,9,6,2,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
15,95782,4095,2187,1091,734243,126.39,4.32,7.7,4,4,2,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
13,40574,4183,1347,783,440046,206.88,1.72,15.56,8,2,3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
16,45728,6344,2089,1565,643215,61.67,5.66,21.86,2,5,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
21,81474,9677,2741,1738,1260050,128.23,4.65,17.37,3,4,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
5,97595,7569,1690,1004,674688,156.49,3.29,10.52,3,1,3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
28,46228,3435,1125,582,339306,199.7,1.92,11.12,4,3,3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
23,61691,4043,2302,1363,680137,130.55,2.82,12.49,4,3,3,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
8,16649,933,296,145,87870,822.8,-0.26,8.25,12,0,2,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
12,15429,1561,609,228,84132,1284.54,-0.71,15.54,10,3,3,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
19,89782,6108,1744,853,313904,333.55,0.1,9.7,9,0,3,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
16,37400,3548,932,594,205524,495.83,-0.3,13.57,1,1,3,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
21,59342,1631,480,353,124609,632.73,-0.44,4.15,2,5,3,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
